SendDate,Solar Power (kW),Solar energy Generation  (kWh),consumptionValue (kW),Device_1_Consumption (kW),Device_2_Consumption (kW),Device_3_Consumption (kW),Device_4_Consumption (kW),TOU_rates (INR),Predicted Solar energy Generation (kWh),Predicted TOU_rates (INR),Cummulative Energy Consumption
7/11/2024 17:56,0,0,0.49,0.008,0.045,0.017,0.261,10,0,10,1327.4
7/11/2024 17:58,0,0,0.49,0.016,0.111,0.141,0.201,10,0,10,1327.89
7/11/2024 18:04,0,0,0.51,0.032,0.044,0.206,0,24.41011236,0,24.41011236,1328.4
7/11/2024 18:07,0,0,0.49,0.258,0.122,0.087,0.008,24.41011236,0,24.41011236,1328.89
7/11/2024 18:09,0,0,0.51,0.103,0.266,0.023,0.102,24.41011236,0,24.41011236,1329.4
7/11/2024 18:15,0,0,0.5,0.247,0.129,0.007,0.06,24.41011236,0,24.41011236,1329.9
7/11/2024 18:20,0,0,0.5,0.201,0.081,0.028,0.143,24.41011236,0,24.41011236,1330.4
7/11/2024 18:26,0,0,0.49,0.13,0.132,0.108,0.097,24.41011236,0,24.41011236,1330.89
7/11/2024 18:31,0,0,0.7,0.094,0.304,0.011,0.284,24.41011236,0,24.41011236,1331.59
7/11/2024 18:37,0,0,0.53,0.225,0.161,0.158,0.036,24.41011236,0,24.41011236,1332.12
7/11/2024 18:42,0,0,0.53,0.346,0.115,0.062,0.064,24.41011236,0,24.41011236,1332.65
7/11/2024 18:47,0,0,0.53,0.037,0.007,0.083,0.026,24.41011236,0,24.41011236,1333.18
7/11/2024 18:52,0,0,0.53,0.253,0.034,0.067,0.299,24.41011236,0,24.41011236,1333.71
7/11/2024 18:57,0,0,0.54,0.264,0.086,0.424,0.079,24.41011236,0,24.41011236,1334.25
7/11/2024 19:02,0,0,0.53,0.106,0.106,0.032,0.039,24.41011236,0,24.41011236,1334.78
7/11/2024 19:07,0,0,0.54,0.026,0.047,0.108,0.023,24.41011236,0,24.41011236,1335.32
7/11/2024 19:13,0,0,0.55,0.009,0.252,0.143,0.091,24.41011236,0,24.41011236,1335.87
7/11/2024 19:18,0,0,0.45,0.273,0.2,0.052,0.022,24.41011236,0,24.41011236,1336.32
7/11/2024 19:24,0,0,0.49,0.354,0.115,0.049,0.292,24.41011236,0,24.41011236,1336.81
7/11/2024 19:29,0,0,0.49,0.219,0.098,0.105,0.075,24.41011236,0,24.41011236,1337.3
7/11/2024 19:35,0,0,0.48,0.054,0.14,0.018,0.014,24.41011236,0,24.41011236,1337.78
7/11/2024 19:40,0,0,0.47,0.068,0.217,0.105,0.137,24.41011236,0,24.41011236,1338.25
7/11/2024 19:45,0,0,0.46,0.129,0.087,0.196,0.036,24.41011236,0,24.41011236,1338.71
7/11/2024 19:50,0,0,0.46,0.044,0.04,0.101,0.236,24.41011236,0,24.41011236,1339.17
7/11/2024 19:55,0,0,0.43,0.032,0.01,0.062,0.019,24.41011236,0,24.41011236,1339.6
7/11/2024 20:01,0,0,0.42,0.222,0.188,0.048,0.101,24.41011236,0,24.41011236,1340.02
7/11/2024 20:06,0,0,0.43,0.041,0.098,0.137,0.05,24.41011236,0,24.41011236,1340.45
7/11/2024 20:11,0,0,0.43,0.101,0.066,0.067,0.008,24.41011236,0,24.41011236,1340.88
7/11/2024 20:16,0,0,0.44,0.144,0.262,0.085,0.245,24.41011236,0,24.41011236,1341.32
7/11/2024 20:22,0,0,0.43,0.019,0.054,0.031,0.111,24.41011236,0,24.41011236,1341.75
7/11/2024 20:28,0,0,0.47,0.05,0.009,0.098,0.209,24.41011236,0,24.41011236,1342.22
7/11/2024 20:33,0,0,0.47,0.285,0.103,0.226,0.064,24.41011236,0,24.41011236,1342.69
7/11/2024 20:38,0,0,0.68,0.063,0.062,0.259,0.051,24.41011236,0,24.41011236,1343.37
7/11/2024 20:43,0,0,0.47,0.1,0.185,0.384,0.161,24.41011236,0,24.41011236,1343.84
7/11/2024 20:48,0,0,0.67,0.024,0.239,0.455,0.189,24.41011236,0,24.41011236,1344.51
7/11/2024 20:54,0,0,0.43,0.149,0.006,0.059,0.003,24.41011236,0,24.41011236,1344.94
7/11/2024 20:59,0,0,0.41,0.078,0.001,0.049,0.028,24.41011236,0,24.41011236,1345.35
7/11/2024 21:04,0,0,0.41,0.004,0.055,0.228,0.054,10,0,10,1345.76
7/11/2024 21:09,0,0,0.42,0.14,0.055,0.167,0.11,10,0,10,1346.18
7/11/2024 21:14,0,0,0.43,0.093,0.042,0.057,0.146,10,0,10,1346.61
7/11/2024 21:21,0,0,0.41,0.216,0.219,0.131,0.086,10,0,10,1347.02
7/11/2024 21:26,0,0,0.39,0.089,0.038,0.154,0.103,10,0,10,1347.41
7/11/2024 21:31,0,0,0.4,0.092,0.007,0.101,0.323,10,0,10,1347.81
7/11/2024 21:37,0,0,0.4,0.106,0.034,0.079,0.082,10,0,10,1348.21
7/11/2024 21:42,0,0,0.4,0.125,0.001,0.064,0.074,10,0,10,1348.61
7/11/2024 21:47,0,0,0.39,0.086,0.024,0.155,0.078,10,0,10,1349
7/11/2024 21:52,0,0,0.38,0.02,0.034,0.13,0.012,10,0,10,1349.38
7/11/2024 21:58,0,0,0.37,0.163,0.32,0.026,0.127,10,0,10,1349.75
7/11/2024 22:03,0,0,0.38,0.155,0.239,0.075,0.04,10,0,10,1350.13
7/11/2024 22:08,0,0,0.36,0.136,0.051,0.076,0.045,10,0,10,1350.49
7/11/2024 22:13,0,0,0.36,0.05,0.032,0.041,0.018,10,0,10,1350.85
7/11/2024 22:18,0,0,0.36,0.085,0.078,0.042,0.08,10,0,10,1351.21
7/11/2024 22:24,0,0,0.36,0.008,0.021,0.084,0.075,10,0,10,1351.57
7/11/2024 22:30,0,0,0.35,0.009,0.037,0.057,0.13,10,0,10,1351.92
7/11/2024 22:35,0,0,0.34,0.009,0.069,0.111,0.025,10,0,10,1352.26
7/11/2024 22:40,0,0,0.35,0.012,0.19,0.029,0.023,10,0,10,1352.61
7/11/2024 22:46,0,0,0.34,0.026,0.023,0.051,0.121,10,0,10,1352.95
7/11/2024 22:51,0,0,0.33,0.008,0.014,0.085,0.088,10,0,10,1353.28
7/11/2024 22:56,0,0,0.35,0.093,0.041,0.043,0.062,10,0,10,1353.63
7/11/2024 23:02,0,0,0.34,0.024,0.015,0.051,0.099,10,0,10,1353.97
7/11/2024 23:07,0,0,0.36,0.014,0.052,0.06,0.019,10,0,10,1354.33
7/11/2024 23:12,0,0,0.35,0.016,0.222,0.013,0.127,10,0,10,1354.68
7/11/2024 23:18,0,0,0.34,0.252,0.055,0.075,0.036,10,0,10,1355.02
7/11/2024 23:23,0,0,0.33,0.122,0.08,0.011,0.136,10,0,10,1355.35
7/11/2024 23:29,0,0,0.32,0.08,0.054,0.025,0.166,10,0,10,1355.67
7/11/2024 23:34,0,0,0.31,0.172,0.042,0.087,0.192,10,0,10,1355.98
7/11/2024 23:39,0,0,0.32,0.064,0.107,0.014,0.01,10,0,10,1356.3
7/11/2024 23:45,0,0,0.3,0.104,0.021,0.049,0.034,10,0,10,1356.6
7/11/2024 23:50,0,0,0.32,0.143,0.001,0.043,0.03,10,0,10,1356.92
7/11/2024 23:55,0,0,0.31,0.023,0.023,0.121,0.038,10,0,10,1357.23
7/12/2024 0:01,0,0,0.3,0.044,0.235,0.057,0.021,10,0,10,1357.53
7/12/2024 0:06,0,0,0.29,0.036,0.143,0.11,0.013,10,0,10,1357.82
7/12/2024 0:11,0,0,0.31,0.006,0.118,0.192,0.008,10,0,10,1358.13
7/12/2024 0:16,0,0,0.29,0.03,0.007,0.107,0.052,10,0,10,1358.42
7/12/2024 0:22,0,0,0.3,0.051,0.081,0.039,0.07,10,0,10,1358.72
7/12/2024 0:28,0,0,0.29,0.069,0.098,0.056,0.009,10,0,10,1359.01
7/12/2024 0:33,0,0,0.29,0.088,0.014,0.073,0.008,10,0,10,1359.3
7/12/2024 0:38,0,0,0.29,0.106,0.023,0.218,0.073,10,0,10,1359.59
7/12/2024 0:43,0,0,0.29,0.055,0.133,0.092,0.055,10,0,10,1359.88
7/12/2024 0:49,0,0,0.28,0.019,0.033,0.132,0.011,10,0,10,1360.16
7/12/2024 0:54,0,0,0.29,0.14,0.016,0.058,0.123,10,0,10,1360.45
7/12/2024 0:59,0,0,0.28,0.029,0.005,0.06,0.01,10,0,10,1360.73
7/12/2024 1:05,0,0,0.27,0.08,0.084,0.064,0.004,10,0,10,1361
7/12/2024 1:10,0,0,0.28,0.008,0.088,0.018,0.087,10,0,10,1361.28
7/12/2024 1:15,0,0,0.3,0.088,0.168,0.013,0.108,10,0,10,1361.58
7/12/2024 1:20,0,0,0.29,0.123,0.058,0.157,0.102,10,0,10,1361.87
7/12/2024 1:27,0,0,0.3,0.041,0.144,0.071,0.091,10,0,10,1362.17
7/12/2024 1:32,0,0,0.29,0.033,0.017,0.046,0.075,10,0,10,1362.46
7/12/2024 1:37,0,0,0.29,0.05,0.176,0.171,0.145,10,0,10,1362.75
7/12/2024 1:42,0,0,0.29,0.003,0.124,0.184,0.009,10,0,10,1363.04
7/12/2024 1:47,0,0,0.29,0.102,0.024,0.04,0.09,10,0,10,1363.33
7/12/2024 1:52,0,0,0.29,0.008,0.02,0.02,0.093,10,0,10,1363.62
7/12/2024 1:58,0,0,0.32,0.135,0.061,0.006,0.058,10,0,10,1363.94
7/12/2024 2:03,0,0,0.33,0.032,0.161,0.02,0.101,10,0,10,1364.27
7/12/2024 2:08,0,0,0.33,0.065,0.146,0.116,0.083,10,0,10,1364.6
7/12/2024 2:13,0,0,0.29,0.029,0.158,0.175,0.235,10,0,10,1364.89
7/12/2024 2:18,0,0,0.28,0.033,0.063,0.088,0.047,10,0,10,1365.17
7/12/2024 2:25,0,0,0.3,0.033,0.072,0.032,0.129,10,0,10,1365.47
7/12/2024 2:30,0,0,0.3,0.006,0.167,0.033,0.026,10,0,10,1365.77
7/12/2024 2:36,0,0,0.3,0.113,0.045,0.145,0.02,10,0,10,1366.07
7/12/2024 2:41,0,0,0.3,0.008,0.053,0.111,0.11,10,0,10,1366.37
7/12/2024 2:46,0,0,0.3,0.015,0.119,0.143,0.23,10,0,10,1366.67
7/12/2024 2:51,0,0,0.3,0.126,0.075,0.014,0.01,10,0,10,1366.97
7/12/2024 2:56,0,0,0.29,0.125,0.068,0.02,0.002,10,0,10,1367.26
7/12/2024 3:02,0,0,0.3,0.001,0.029,0.122,0.206,10,0,10,1367.56
7/12/2024 3:07,0,0,0.3,0.072,0.084,0.04,0.057,10,0,10,1367.86
7/12/2024 3:12,0,0,0.28,0.092,0.158,0.005,0.014,10,0,10,1368.14
7/12/2024 3:17,0,0,0.51,0.07,0.086,0.008,0.028,10,0,10,1368.65
7/12/2024 3:24,0,0,0.31,0.057,0.148,0.047,0.104,10,0,10,1368.96
7/12/2024 3:28,0,0,0.31,0.099,0.136,0.071,0.058,10,0,10,1369.27
7/12/2024 3:34,0,0,0.3,0.102,0.212,0.08,0.199,10,0,10,1369.57
7/12/2024 3:39,0,0,0.31,0.084,0.029,0.093,0.016,10,0,10,1369.88
7/12/2024 3:44,0,0,0.3,0.054,0.126,0.015,0.057,10,0,10,1370.18
7/12/2024 3:49,0,0,0.31,0.074,0.01,0.004,0.002,10,0,10,1370.49
7/12/2024 3:54,0,0,0.3,0.053,0.016,0.164,0.022,10,0,10,1370.79
7/12/2024 3:59,0,0,0.3,0.185,0.079,0.042,0.011,10,0,10,1371.09
7/12/2024 4:04,0,0,0.3,0.061,0.011,0.156,0.034,19.29775281,0,19.29775281,1371.39
7/12/2024 4:09,0,0,0.3,0.039,0.001,0.038,0.025,19.29775281,0,19.29775281,1371.69
7/12/2024 4:15,0,0,0.3,0.059,0.038,0.037,0.132,19.29775281,0,19.29775281,1371.99
7/12/2024 4:21,0,0,0.28,0.072,0.058,0.068,0.098,19.29775281,0,19.29775281,1372.27
7/12/2024 4:26,0,0,0.28,0.01,0.085,0.052,0.05,19.29775281,0,19.29775281,1372.55
7/12/2024 4:32,0,0,0.29,0.206,0.048,0.088,0.036,19.29775281,0,19.29775281,1372.84
7/12/2024 4:37,0,0,0.29,0.097,0.023,0.1,0.031,19.29775281,0,19.29775281,1373.13
7/12/2024 4:42,0,0,0.3,0.126,0.169,0.088,0.09,19.29775281,0,19.29775281,1373.43
7/12/2024 4:48,0,0,0.29,0.192,0.071,0.021,0.217,19.29775281,0,19.29775281,1373.72
7/12/2024 4:53,0,0,0.26,0.018,0.165,0.019,0.025,19.29775281,0,19.29775281,1373.98
7/12/2024 4:58,0,0,0.27,0.194,0.142,0.063,0.002,19.29775281,0,19.29775281,1374.25
7/12/2024 5:03,0,0,0.26,0.001,0.11,0.02,0.003,19.29775281,0,19.29775281,1374.51
7/12/2024 5:08,0,0,0.27,0.066,0.105,0.014,0.195,19.29775281,0,19.29775281,1374.78
7/12/2024 5:14,0,0,0.27,0.078,0.15,0.039,0.011,19.29775281,0,19.29775281,1375.05
7/12/2024 5:19,0,0,0.26,0.03,0.153,0.035,0.009,19.29775281,0,19.29775281,1375.31
7/12/2024 5:25,0,0,0.26,0.135,0.121,0.037,0.002,19.29775281,0,19.29775281,1375.57
7/12/2024 5:30,0,0,0.27,0.086,0.039,0.09,0.093,24.41011236,0,24.41011236,1375.84
7/12/2024 5:35,0,0,0.27,0.171,0.034,0.046,0.11,24.41011236,0,24.41011236,1376.11
7/12/2024 5:40,0,0,0.26,0.148,0.039,0.075,0.058,24.41011236,0,24.41011236,1376.37
7/12/2024 5:46,0,0,0.26,0.026,0.118,0.16,0.007,24.41011236,0,24.41011236,1376.63
7/12/2024 5:51,0,0,0.26,0.096,0.098,0.098,0.075,24.41011236,0,24.41011236,1376.89
7/12/2024 5:56,0,0,0.26,0.068,0.061,0.081,0.201,24.41011236,0,24.41011236,1377.15
7/12/2024 6:01,0,0,0.27,0.065,0.047,0.176,0.02,19.29775281,0,19.29775281,1377.42
7/12/2024 6:07,0,0,0.24,0.048,0.041,0.073,0.026,19.29775281,0,19.29775281,1377.66
7/12/2024 6:12,0,0,0.24,0.027,0.068,0.161,0.111,19.29775281,0,19.29775281,1377.9
7/12/2024 6:18,0,0,0.25,0.045,0.023,0.131,0.011,19.29775281,0,19.29775281,1378.15
7/12/2024 6:23,0,0,0.25,0.002,0.067,0.156,0.079,19.29775281,0,19.29775281,1378.4
7/12/2024 6:29,0,0,0.46,0.233,0.114,0.402,0.053,19.29775281,0,19.29775281,1378.86
7/12/2024 6:34,0,0,0.27,0,0.019,0.054,0.089,19.29775281,0,19.29775281,1379.13
7/12/2024 6:39,0,0,0.27,0.041,0.034,0.004,0.113,19.29775281,0,19.29775281,1379.4
7/12/2024 6:45,0,0,0.26,0.036,0.153,0.015,0.07,19.29775281,0,19.29775281,1379.66
7/12/2024 6:50,0,0,0.28,0.006,0.08,0.043,0.056,19.29775281,0,19.29775281,1379.94
7/12/2024 6:55,0,0,0.28,0.048,0.197,0.118,0.008,19.29775281,0,19.29775281,1380.22
7/12/2024 7:00,0,0,0.29,0.041,0.038,0.155,0.076,19.29775281,0,19.29775281,1380.51
7/12/2024 7:05,0,0,0.28,0.02,0.018,0.164,0.021,19.29775281,0,19.29775281,1380.79
7/12/2024 7:10,0,0,0.3,0.014,0.024,0.137,0.144,19.29775281,0,19.29775281,1381.09
7/12/2024 7:15,0,0,0.3,0.053,0.219,0.154,0.097,19.29775281,0,19.29775281,1381.39
7/12/2024 7:22,0,0,0.32,0.066,0.141,0.079,0.002,19.29775281,0,19.29775281,1381.71
7/12/2024 7:27,0,0,0.34,0.064,0.017,0.027,0.066,19.29775281,0,19.29775281,1382.05
7/12/2024 7:32,0,0,0.34,0.139,0.212,0.105,0.158,19.29775281,0,19.29775281,1382.39
7/12/2024 7:38,0,0,0.34,0.092,0.059,0.091,0.214,19.29775281,0,19.29775281,1382.73
7/12/2024 7:43,0,0,0.33,0.083,0.16,0.157,0.092,19.29775281,0,19.29775281,1383.06
7/12/2024 7:48,0,0,0.35,0.049,0.055,0.001,0.022,19.29775281,0,19.29775281,1383.41
7/12/2024 7:53,0,0,0.34,0.005,0.059,0.075,0.056,19.29775281,0,19.29775281,1383.75
7/12/2024 7:58,0,0,0.33,0.217,0.002,0.006,0.269,19.29775281,0,19.29775281,1384.08
7/12/2024 8:04,0,0,0.55,0.19,0.203,0.243,0.077,24.41011236,0,24.41011236,1384.63
7/12/2024 8:09,0,0,0.36,0.042,0.233,0.001,0.112,24.41011236,0,24.41011236,1384.99
7/12/2024 8:14,0,0,0.35,0.082,0.001,0.109,0.04,24.41011236,0,24.41011236,1385.34
7/12/2024 8:20,0,0,0.35,0.033,0.084,0.036,0.067,24.41011236,0,24.41011236,1385.69
7/12/2024 8:26,0,0,0.35,0.032,0.009,0.154,0.04,24.41011236,0,24.41011236,1386.04
7/12/2024 8:31,0,0,0.33,0.075,0.03,0.165,0.048,24.41011236,0,24.41011236,1386.37
7/12/2024 8:36,0,0,0.34,0.056,0.03,0.043,0.099,24.41011236,0,24.41011236,1386.71
7/12/2024 8:41,0,0,0.35,0.074,0.051,0.288,0.109,24.41011236,0,24.41011236,1387.06
7/12/2024 8:46,0,0,0.35,0.092,0.2,0.037,0.064,24.41011236,0,24.41011236,1387.41
7/12/2024 8:51,0,0,0.36,0.196,0.002,0.052,0.134,24.41011236,0,24.41011236,1387.77
7/12/2024 8:56,0,0,0.37,0.001,0.134,0.032,0.087,24.41011236,0,24.41011236,1388.14
7/12/2024 9:02,0,0,0.38,0.156,0.183,0.035,0.101,24.41011236,0,24.41011236,1388.52
7/12/2024 9:07,0,0,0.37,0.121,0.163,0.058,0.155,24.41011236,0,24.41011236,1388.89
7/12/2024 9:12,0,0,0.48,0.231,0.065,0.359,0.334,24.41011236,0,24.41011236,1389.37
7/12/2024 9:17,0,0,0.44,0.087,0.083,0.021,0.206,24.41011236,0,24.41011236,1389.81
7/12/2024 9:24,0,0,0.42,0.049,0.203,0.081,0.009,24.41011236,0,24.41011236,1390.23
7/12/2024 9:29,0,0,0.42,0.169,0.035,0.053,0.079,24.41011236,0,24.41011236,1390.65
7/12/2024 9:34,0,0,0.49,0.156,0.002,0.244,0.279,24.41011236,0,24.41011236,1391.14
7/12/2024 9:39,0,0,0.45,0.129,0.007,0.114,0.017,24.41011236,0,24.41011236,1391.59
7/12/2024 9:45,0,0,0.47,0.036,0.026,0.173,0.332,24.41011236,0,24.41011236,1392.06
7/12/2024 9:50,0,0,0.48,0.043,0.078,0.385,0.03,24.41011236,0,24.41011236,1392.54
7/12/2024 9:55,0,0,0.7,0.251,0.026,0.001,0.039,24.41011236,0,24.41011236,1393.24
7/12/2024 10:00,0,0,0.53,0.053,0.052,0.105,0.002,24.41011236,0,24.41011236,1393.77
7/12/2024 10:05,0,0,0.48,0.057,0.029,0.11,0.092,24.41011236,0,24.41011236,1394.25
7/12/2024 10:10,0,0,0.53,0.03,0.033,0.427,0.203,24.41011236,0,24.41011236,1394.78
7/12/2024 10:16,0,0,0.48,0.133,0.245,0.183,0.01,24.41011236,0,24.41011236,1395.26
7/12/2024 10:22,0,0,0.46,0.023,0.134,0.011,0.177,24.41011236,0,24.41011236,1395.72
7/12/2024 10:27,0,0,0.49,0.017,0.357,0.03,0.074,24.41011236,0,24.41011236,1396.21
7/12/2024 10:33,0,0,0.49,0.014,0.231,0.388,0.363,24.41011236,0,24.41011236,1396.7
7/12/2024 10:38,0,0,0.52,0.165,0.315,0.032,0.001,24.41011236,0,24.41011236,1397.22
7/12/2024 10:43,0,0,0.53,0.002,0.053,0.109,0.118,24.41011236,0,24.41011236,1397.75
7/12/2024 10:48,0,0,0.53,0.027,0.152,0.059,0.103,24.41011236,0,24.41011236,1398.28
7/12/2024 10:53,0,0,0.52,0.055,0.145,0.287,0.296,24.41011236,0,24.41011236,1398.8
7/12/2024 10:58,0,0,0.54,0.059,0.306,0.081,0.111,24.41011236,0,24.41011236,1399.34
7/12/2024 11:04,0,0,0.49,0.179,0.041,0.316,0.029,24.41011236,0,24.41011236,1399.83
7/12/2024 11:09,0,0,0.53,0.047,0.234,0.025,0.092,24.41011236,0,24.41011236,1400.36
7/12/2024 11:14,0,0,0.51,0.124,0.155,0.278,0.136,24.41011236,0,24.41011236,1400.87
7/12/2024 11:19,0,0,0.5,0.274,0.034,0.038,0.203,24.41011236,0,24.41011236,1401.37
7/12/2024 11:25,0,0,0.47,0.058,0.304,0.178,0.033,24.41011236,0,24.41011236,1401.84
7/12/2024 11:31,0,0,0.47,0.097,0.141,0.163,0.249,24.41011236,0,24.41011236,1402.31
7/12/2024 11:36,0,0,0.46,0.213,0.17,0.299,0.061,24.41011236,0,24.41011236,1402.77
7/12/2024 11:41,0,0,0.47,0.057,0.11,0.068,0.097,24.41011236,0,24.41011236,1403.24
7/12/2024 11:46,0,0,0.47,0.082,0.062,0.021,0.089,24.41011236,0,24.41011236,1403.71
7/12/2024 11:51,0,0,0.48,0.061,0.019,0.08,0.351,24.41011236,0,24.41011236,1404.19
7/12/2024 11:56,0,0,0.49,0.125,0.01,0,0.008,24.41011236,0,24.41011236,1404.68
7/12/2024 12:02,0,0,0.45,0.117,0.006,0.052,0.063,24.41011236,0,24.41011236,1405.13
7/12/2024 12:07,0,0,0.46,0.193,0.107,0.115,0.123,24.41011236,0,24.41011236,1405.59
7/12/2024 12:12,0,0,0.46,0.03,0.064,0.222,0.089,24.41011236,0,24.41011236,1406.05
7/12/2024 12:17,0,0,0.44,0.1,0.032,0.126,0.141,24.41011236,0,24.41011236,1406.49
7/12/2024 12:23,0,0,0.47,0.221,0.018,0.133,0.01,24.41011236,0,24.41011236,1406.96
7/12/2024 12:29,0,0,0.46,0.149,0.045,0.119,0.073,24.41011236,0,24.41011236,1407.42
7/12/2024 12:34,0,0,0.46,0.035,0.064,0.184,0.289,24.41011236,0,24.41011236,1407.88
7/12/2024 12:39,0,0,0.42,0.117,0.081,0.002,0.038,24.41011236,0,24.41011236,1408.3
7/12/2024 12:44,0,0,0.45,0.083,0.2,0.03,0.194,24.41011236,0,24.41011236,1408.75
7/12/2024 12:49,0,0,0.46,0.151,0.326,0.072,0.098,19.29775281,0,19.29775281,1409.21
7/12/2024 12:55,0,0,0.49,0.217,0.094,0.034,0.044,19.29775281,0,19.29775281,1409.7
7/12/2024 13:00,0,0,0.5,0.03,0.021,0.055,0.022,19.29775281,0,19.29775281,1410.2
7/12/2024 13:05,0,0,0.51,0.16,0.209,0.153,0.128,19.29775281,0,19.29775281,1410.71
7/12/2024 13:10,0,0,0.52,0.013,0.413,0.043,0.22,19.29775281,0,19.29775281,1411.23
7/12/2024 13:16,0,0,0.49,0.148,0.317,0.209,0.07,19.29775281,0,19.29775281,1411.72
7/12/2024 13:22,0,0,0.5,0.185,0.303,0.018,0.064,19.29775281,0,19.29775281,1412.22
7/12/2024 13:27,0,0,0.54,0.093,0.066,0.271,0.134,19.29775281,0,19.29775281,1412.76
7/12/2024 13:32,0,0,0.55,0.251,0.291,0.201,0.141,19.29775281,0,19.29775281,1413.31
7/12/2024 13:37,0,0,0.53,0.286,0.047,0.037,0.002,19.29775281,0,19.29775281,1413.84
7/12/2024 13:43,0,0,0.54,0.181,0.186,0.064,0.119,19.29775281,0,19.29775281,1414.38
7/12/2024 13:48,0,0,0.48,0.077,0.078,0.33,0.177,19.29775281,0,19.29775281,1414.86
7/12/2024 13:53,0,0,0.5,0.201,0.028,0.323,0.095,19.29775281,0,19.29775281,1415.36
7/12/2024 13:58,0,0,0.52,0.107,0.054,0.079,0.121,19.29775281,0,19.29775281,1415.88
7/12/2024 14:03,0,0,0.52,0.04,0.088,0.295,0.007,19.29775281,0,19.29775281,1416.4
7/12/2024 14:09,0,0,0.54,0.114,0.119,0.039,0.009,19.29775281,0,19.29775281,1416.94
7/12/2024 14:14,0,0,0.53,0.251,0.205,0.156,0.279,19.29775281,0,19.29775281,1417.47
7/12/2024 14:19,0,0,0.52,0.006,0.106,0.152,0.377,19.29775281,0,19.29775281,1417.99
7/12/2024 14:25,0,0,0.53,0.363,0.038,0.115,0.136,19.29775281,0,19.29775281,1418.52
7/12/2024 14:31,0,0,0.53,0.375,0.005,0.246,0.322,19.29775281,0,19.29775281,1419.05
7/12/2024 14:36,0,0,0.5,0.138,0.394,0.062,0.213,19.29775281,0,19.29775281,1419.55
7/12/2024 14:41,0,0,0.49,0.078,0.055,0.076,0.048,19.29775281,0,19.29775281,1420.04
7/12/2024 14:47,0,0,0.49,0.013,0.02,0.073,0.219,19.29775281,0,19.29775281,1420.53
7/12/2024 14:52,0,0,0.51,0.074,0.014,0.124,0.109,19.29775281,0,19.29775281,1421.04
7/12/2024 14:57,0,0,0.51,0.06,0.076,0.27,0.093,19.29775281,0,19.29775281,1421.55
7/12/2024 15:02,0,0,0.5,0.181,0.072,0.048,0.064,10,0,10,1422.05
7/12/2024 15:07,0,0,0.51,0.274,0.007,0.142,0.056,10,0,10,1422.56
7/12/2024 15:12,0,0,0.51,0.341,0.297,0.064,0.072,10,0,10,1423.07
7/12/2024 15:19,0,0,0.55,0.219,0.206,0.099,0.198,10,0,10,1423.62
7/12/2024 15:24,0,0,0.53,0.053,0.227,0.048,0.029,10,0,10,1424.15
7/12/2024 15:29,0,0,0.53,0.108,0.076,0.013,0.182,10,0,10,1424.68
7/12/2024 15:34,0,0,0.75,0.131,0.314,0.33,0.029,10,0,10,1425.43
7/12/2024 15:39,0,0,0.6,0.404,0.059,0.16,0.324,10,0,10,1426.03
7/12/2024 15:44,0,0,0.53,0.04,0.087,0.046,0.162,10,0,10,1426.56
7/12/2024 15:50,0,0,0.53,0.108,0.18,0.438,0.331,10,0,10,1427.09
7/12/2024 15:55,0,0,0.54,0.295,0.215,0.045,0.07,10,0,10,1427.63
7/12/2024 16:00,0,0,0.54,0.155,0.018,0.062,0.348,10,0,10,1428.17
7/12/2024 16:05,0,0,0.54,0.072,0.223,0.052,0.145,10,0,10,1428.71
7/12/2024 16:11,0,0,0.51,0.107,0.077,0.094,0.02,10,0,10,1429.22
7/12/2024 16:16,0,0,0.48,0.012,0.039,0.009,0.039,10,0,10,1429.7
7/12/2024 16:22,0,0,0.5,0.093,0.158,0.061,0.097,10,0,10,1430.2
7/12/2024 16:27,0,0,0.51,0.055,0.071,0.367,0.06,10,0,10,1430.71
7/12/2024 16:33,0,0,0.49,0.073,0.012,0.118,0.163,10,0,10,1431.2
7/12/2024 16:38,0,0,0.48,0.097,0.191,0.098,0.026,10,0,10,1431.68
7/12/2024 16:43,0,0,0.54,0.023,0.02,0.259,0.213,10,0,10,1432.22
7/12/2024 16:48,0,0,0.56,0,0.294,0.003,0.104,10,0,10,1432.78
7/12/2024 16:53,0,0,0.53,0.004,0.185,0.066,0.016,10,0,10,1433.31
7/12/2024 16:58,0,0,0.54,0.071,0.174,0.328,0.037,10,0,10,1433.85
7/12/2024 17:04,0,0,0.53,0.237,0.205,0.219,0.128,10,0,10,1434.38
7/12/2024 17:09,0,0,0.52,0.168,0.18,0.032,0.199,10,0,10,1434.9
7/12/2024 17:14,0,0,0.52,0.13,0.095,0.01,0.073,10,0,10,1435.42
7/12/2024 17:19,0,0,0.53,0.032,0.194,0.03,0.17,10,0,10,1435.95
7/12/2024 17:25,0,0,0.55,0.036,0.015,0.148,0.107,10,0,10,1436.5
7/12/2024 17:30,0,0,0.58,0.117,0.181,0.008,0.116,10,0,10,1437.08
7/12/2024 17:36,0,0,0.55,0.093,0.013,0.048,0.097,10,0,10,1437.63
7/12/2024 17:41,0,0,0.55,0.111,0.107,0.324,0.245,10,0,10,1438.18
7/12/2024 17:46,0,0,0.54,0.036,0.063,0.264,0.25,10,0,10,1438.72
7/12/2024 17:51,0,0,0.56,0.041,0.149,0.11,0.067,10,0,10,1439.28
